,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
989,07/08,Mattis Persoons,41126,21,Belgien,FCV Dender EH,9010,K. Overpelt-Lommel United ,5026,Belgien,0.0,2.Liga
990,07/08,Matías Alonso,73113,22,Uruguay,FCV Dender EH,9010,SE Eivissa-Ibiza,13241,Spanien,0.0,3.Liga
991,07/08,David Geeroms,41108,29,Belgien,FCV Dender EH,9010,Royal Antwerpen FC,1096,Belgien,0.0,2.Liga
992,07/08,Olivier Schuddinck,42171,20,Belgien,FCV Dender EH,9010,TOP Oss,1228,Niederlande,0.0,2.Liga
993,08/09,Nicolás Pareja,41281,24,Argentinien,RSC Anderlecht,58,Espanyol Barcelona,714,Spanien,5000000.0,1.Liga
994,08/09,Roland Lamah,35035,20,Belgien,RSC Anderlecht,58,Le Mans Union Club 72,1164,Frankreich,3500000.0,1.Liga
995,08/09,Cheik Tioté,33478,22,Elfenbeinküste,RSC Anderlecht,58,FC Twente Enschede,317,Niederlande,2500000.0,1.Liga
996,08/09,Cyril Théréau,29316,25,Frankreich,RSC Anderlecht,58,RSC Charleroi,172,Belgien,500000.0,1.Liga
997,08/09,Mark De Man,9592,25,Belgien,RSC Anderlecht,58,Roda JC Kerkrade,192,Niederlande,300000.0,1.Liga
998,08/09,Arnaud Djoum,42539,19,Kamerun,RSC Anderlecht,58,Roda JC Kerkrade,192,Niederlande,15000.0,1.Liga
999,08/09,Bart Goor,915,35,Belgien,RSC Anderlecht,58,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1000,08/09,Serhat Akin,2903,27,Türkei,RSC Anderlecht,58,Kocaelispor,120,Türkei,0.0,1.Liga
1001,08/09,Cristian Leiva,30765,30,Argentinien,RSC Anderlecht,58,Olimpia Asunción,629,Paraguay,0.0,
1002,08/09,Mbo Mpenza,9882,31,Belgien,RSC Anderlecht,58,AE Larisa,4603,Griechenland,0.0,1.Liga
1003,08/09,Ahmed Hassan,6878,33,Ägypten,RSC Anderlecht,58,El Ahly Kairo,7,Ägypten,0.0,1.Liga
1004,08/09,Sven Kums,42735,20,Belgien,RSC Anderlecht,58,KV Kortrijk,601,Belgien,0.0,1.Liga
1005,08/09,Kevin Kempeneer,40982,21,Belgien,KV Mechelen,354,KV Red Star Waasland,28643,Belgien,0.0,
1006,08/09,Issame Charaï,18499,26,Belgien,KV Mechelen,354,VV St. Truiden,475,Belgien,0.0,2.Liga
1007,08/09,Wouter Goris,33901,22,Belgien,KV Mechelen,354,KFCO Wilrijk,41274,Belgien,0.0,
1008,08/09,Wesley Vanbelle,27965,21,Belgien,KV Mechelen,354,KSK Beveren (- 2010),1073,Belgien,0.0,2.Liga
1009,08/09,Kenny Moras,89889,29,Belgien,KV Mechelen,354,Diegem Sport,9590,Belgien,0.0,
1010,08/09,Logan Bailly,13021,23,Belgien,KRC Genk,1184,Borussia Mönchengladbach,18,Deutschland,2500000.0,1.Liga
1011,08/09,Barak Itzhaki,50811,23,Israel,KRC Genk,1184,Beitar Jerusalem,3793,Israel,1250000.0,1.Liga
1012,08/09,Sinan Bolat,33862,20,Türkei,KRC Genk,1184,Standard Lüttich,3057,Belgien,150000.0,1.Liga
1013,08/09,Christian Benteke,50201,18,Belgien,KRC Genk,1184,Standard Lüttich,3057,Belgien,150000.0,1.Liga
1014,08/09,Oleksandr Yakovenko,31776,20,Ukraine,KRC Genk,1184,RSC Anderlecht,58,Belgien,0.0,1.Liga
1015,08/09,Faris Haroun,16617,22,Belgien,KRC Genk,1184,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1016,08/09,Wouter Vrancken,13381,29,Belgien,KRC Genk,1184,KV Mechelen,354,Belgien,0.0,1.Liga
1017,08/09,Wim De Decker,13049,26,Belgien,KRC Genk,1184,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1018,08/09,Jean-Philippe Caillet,20675,31,Frankreich,KRC Genk,1184,Tianjin Teda,3187,China,0.0,1.Liga
1019,08/09,Marouane Fellaini,39679,20,Belgien,Standard Lüttich,3057,FC Everton,29,England,21760000.0,1.Liga
1020,08/09,Dante,16136,25,Brasilien,Standard Lüttich,3057,Borussia Mönchengladbach,18,Deutschland,2500000.0,1.Liga
1021,08/09,Fred,45549,22,Brasilien,Standard Lüttich,3057,FCV Dender EH,9010,Belgien,0.0,1.Liga
1022,08/09,Yanis Papassarantis,40797,20,Belgien,Standard Lüttich,3057,KSV Roeselare (- 2020),2977,Belgien,0.0,1.Liga
1023,08/09,Vittorio Villano,53832,20,Belgien,Standard Lüttich,3057,AFC Tubize,3772,Belgien,0.0,1.Liga
1024,08/09,Siramana Dembélé,31723,31,Frankreich,Standard Lüttich,3057,Maccabi Petah Tikva,3785,Israel,0.0,1.Liga
1025,08/09,Germain Marloye,43251,20,Belgien,Standard Lüttich,3057,RRC Hamoir,18760,Belgien,0.0,
1026,08/09,Jérémy De Vriendt,32442,22,Belgien,Standard Lüttich,3057,KV Mechelen,354,Belgien,0.0,1.Liga
1027,08/09,Gil Vermouth,44894,22,Israel,KAA Gent,157,Hapoel Tel Aviv,1017,Israel,250000.0,1.Liga
1028,08/09,Khalilou Fadiga,3887,33,Senegal,KAA Gent,157,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1029,08/09,Marcin Zewlakow,13388,32,Polen,KAA Gent,157,APOEL Nikosia,2784,Zypern,0.0,1.Liga
1030,08/09,Laurens Maldrie,72446,19,Belgien,KAA Gent,157,KFC VW Hamme,3134,Belgien,0.0,2.Liga
1031,08/09,Davy De Beule,12912,27,Belgien,KAA Gent,157,KV Kortrijk,601,Belgien,0.0,1.Liga
1032,08/09,Djordje Svetlicic,13089,34,Serbien,KAA Gent,157,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1033,08/09,Aleksandar Mutavdzic,13479,31,Serbien,KAA Gent,157,Panserraikos,3385,Griechenland,0.0,1.Liga
1034,08/09,Dominic Foley,13966,32,Irland,KAA Gent,157,Cercle Brügge,520,Belgien,0.0,1.Liga
1035,08/09,Massimo Moia,52399,21,Belgien,KAA Gent,157,RSC Charleroi,172,Belgien,0.0,1.Liga
1036,08/09,Ernest N'For,37857,22,Kamerun,KAA Gent,157,SV Zulte Waregem,3508,Belgien,0.0,1.Liga
1037,08/09,Admir Haznadar,4677,23,Niederlande,KAA Gent,157,KVK Tienen,3315,Belgien,0.0,2.Liga
1038,08/09,Steve De Ridder,41818,21,Belgien,KAA Gent,157,De Graafschap Doetinchem,642,Niederlande,0.0,1.Liga
1039,08/09,Joseph Akpala,38000,21,Nigeria,RSC Charleroi,172,FC Brügge,2282,Belgien,3000000.0,1.Liga
1040,08/09,Laurent Ciman,22338,22,Belgien,RSC Charleroi,172,FC Brügge,2282,Belgien,1200000.0,1.Liga
1041,08/09,Tim Smolders,9665,28,Belgien,RSC Charleroi,172,KAA Gent,157,Belgien,250000.0,1.Liga
1042,08/09,Michaël N'dri,52221,23,Frankreich,RSC Charleroi,172,Al-Ittihad Kalba SC,38040,Vereinigte Arabische Emirate,0.0,
1043,08/09,Flavio Fragapane,44615,18,Belgien,RSC Charleroi,172,Polisportiva Nuova Campobasso Calcio,18642,Italien,0.0,
1044,08/09,Samy Barkallah,120469,20,Frankreich,RSC Charleroi,172,Olympiakos Nikosia,1402,Zypern,0.0,
1045,08/09,Sébastien van Aerschot,41294,22,Belgien,RSC Charleroi,172,UR Namur,3728,Belgien,0.0,2.Liga
1046,08/09,Tarik Bendamou,34469,23,Marokko,RSC Charleroi,172,Moghreb Tétouan,9100,Marokko,0.0,
1047,08/09,Brian Priske,13351,31,Dänemark,FC Brügge,2282,Vejle Boldklub,443,Dänemark,0.0,1.Liga
1048,08/09,Alexandre Jansen da Silva,42729,21,Belgien,FC Brügge,2282,Standard Lüttich,3057,Belgien,0.0,1.Liga
1049,08/09,Alandson,42730,19,Belgien,FC Brügge,2282,Standard Lüttich,3057,Belgien,0.0,1.Liga
1050,08/09,Birger Maertens,9647,28,Belgien,FC Brügge,2282,Heracles Almelo,1304,Niederlande,0.0,1.Liga
1051,08/09,Joos Valgaeren,9504,32,Belgien,FC Brügge,2282,FC Emmen,1283,Niederlande,0.0,2.Liga
1052,08/09,Gaëtan Englebert,9088,32,Belgien,FC Brügge,2282,FC Tours,3161,Frankreich,0.0,2.Liga
1053,08/09,Sven Vermant,836,35,Belgien,FC Brügge,2282,FC Knokke,18940,Belgien,0.0,
1054,08/09,Ibrahim Salou,22830,29,Ghana,FC Brügge,2282,MSV Duisburg,52,Deutschland,0.0,2.Liga
1055,08/09,Ivan Leko,7784,30,Kroatien,FC Brügge,2282,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1056,08/09,Gustavo Colman,40500,23,Argentinien,Germinal Beerschot Antwerpen,566,Trabzonspor,449,Türkei,2500000.0,1.Liga
1057,08/09,Kenny Steppe,42531,19,Belgien,Germinal Beerschot Antwerpen,566,SC Heerenveen,306,Niederlande,1500000.0,1.Liga
1058,08/09,Hernán Losada,40421,26,Argentinien,Germinal Beerschot Antwerpen,566,RSC Anderlecht,58,Belgien,1100000.0,1.Liga
1059,08/09,Emmanuel Osei Okoduwa,44360,24,Nigeria,Germinal Beerschot Antwerpen,566,Dynamo Kiew,338,Ukraine,200000.0,1.Liga
1060,08/09,Gustavo Tormena,77759,18,Brasilien,Germinal Beerschot Antwerpen,566,Brusque FC (SC),14390,Brasilien,0.0,
1061,08/09,Jan Moons,13339,37,Belgien,Germinal Beerschot Antwerpen,566,CS Visé,3172,Belgien,0.0,
1062,08/09,Tim Vleminckx,42536,21,Belgien,Germinal Beerschot Antwerpen,566,KFC VW Hamme,3134,Belgien,0.0,2.Liga
1063,08/09,Jasper Vermeerbergen,42535,20,Belgien,Germinal Beerschot Antwerpen,566,KSK Beveren (- 2010),1073,Belgien,0.0,2.Liga
1064,08/09,Ederson Tormena,52874,22,Brasilien,Germinal Beerschot Antwerpen,566,KRC Genk,1184,Belgien,0.0,1.Liga
1065,08/09,Marco Né,13113,25,Elfenbeinküste,Germinal Beerschot Antwerpen,566,Kuban Krasnodar (-2018),2439,Russland,0.0,1.Liga
1066,08/09,Kris De Wree,13052,27,Belgien,Germinal Beerschot Antwerpen,566,Roda JC Kerkrade,192,Niederlande,0.0,1.Liga
1067,08/09,Vincenzo Verhoeven,42534,21,Belgien,Germinal Beerschot Antwerpen,566,KFC VW Hamme,3134,Belgien,0.0,2.Liga
1068,08/09,Sebastien Chabaud,12905,31,Frankreich,Germinal Beerschot Antwerpen,566,RSC Charleroi,172,Belgien,0.0,1.Liga
1069,08/09,Ossama Madah,66938,17,Belgien,Germinal Beerschot Antwerpen,566,FCN Sint-Niklaas,3600,Belgien,0.0,
1070,08/09,Nabil Dirar,42267,22,Marokko,KVC Westerlo,968,FC Brügge,2282,Belgien,1800000.0,1.Liga
1071,08/09,Jeffrey Ntuka-Pule,6823,23,Südafrika,KVC Westerlo,968,Kaizer Chiefs,568,Südafrika,0.0,1.Liga
1072,08/09,Bram Vangeel,39350,18,Belgien,KVC Westerlo,968,Witgoor Sport Dessel,12960,Belgien,0.0,
1073,08/09,Bernt Evens,10244,29,Belgien,KVC Westerlo,968,FC Brügge,2282,Belgien,0.0,1.Liga
1074,08/09,Gianni Convalle,39868,22,Belgien,KVC Westerlo,968,Hoogstraten VV,11057,Belgien,0.0,
1075,08/09,Enzo Neve,42268,20,Belgien,KVC Westerlo,968,KV Red Star Waasland,28643,Belgien,0.0,
1076,08/09,Marc Wagemakers,13382,30,Belgien,KVC Westerlo,968,VV St. Truiden,475,Belgien,0.0,2.Liga
1077,08/09,Bart Van den Eede,4460,30,Belgien,KVC Westerlo,968,FCV Dender EH,9010,Belgien,0.0,1.Liga
1078,08/09,Jonathan Ruttens,30562,20,Belgien,KVC Westerlo,968,Oud-Heverlee Leuven,2727,Belgien,0.0,2.Liga
1079,08/09,Wim Mennes,13337,31,Belgien,KVC Westerlo,968,VV St. Truiden,475,Belgien,0.0,2.Liga
1080,08/09,Stef Wils,13111,26,Belgien,KVC Westerlo,968,KAA Gent,157,Belgien,0.0,1.Liga
1081,08/09,Wilfried Dalmat,5516,25,Saint-Martin,RAEC Mons (- 2015),1411,Standard Lüttich,3057,Belgien,800000.0,1.Liga
1082,08/09,Mohamed Dahmane,38814,26,Algerien,RAEC Mons (- 2015),1411,FC Brügge,2282,Belgien,450000.0,1.Liga
1083,08/09,Daré Nibombé,12967,28,Togo,RAEC Mons (- 2015),1411,CS Otopeni,12682,Rumänien,400000.0,1.Liga
1084,08/09,Kevin Hatchi,31648,27,Frankreich,RAEC Mons (- 2015),1411,FC Seoul,6500,Südkorea,50000.0,1.Liga
1085,08/09,Benjamin Nicaise,18893,27,Frankreich,RAEC Mons (- 2015),1411,Standard Lüttich,3057,Belgien,50000.0,1.Liga
1086,08/09,Danijel Krivic,27884,27,Bosnien-Herzegowina,RAEC Mons (- 2015),1411,NK Troglav Livno,8285,Bosnien-Herzegowina,0.0,
1087,08/09,Aliyu Datti,13436,26,Nigeria,RAEC Mons (- 2015),1411,Niger Tornadoes,17025,Nigeria,0.0,
1088,08/09,Adriano Duarte,32819,28,Brasilien,RAEC Mons (- 2015),1411,KAA Gent,157,Belgien,0.0,1.Liga
1089,08/09,Ilija Stolica,24056,29,Serbien,RAEC Mons (- 2015),1411,OFI Kreta,653,Griechenland,0.0,1.Liga
1090,08/09,Charly Konstantinidis,32386,23,Belgien,RAEC Mons (- 2015),1411,Nea Salamina Famagusta,18945,Zypern,0.0,
1091,08/09,Ali Lukunku,6881,32,DR Kongo,RAEC Mons (- 2015),1411,FC Erzgebirge Aue,94,Deutschland,0.0,3.Liga
1092,08/09,Johan Cavalli,44687,26,Frankreich,RAEC Mons (- 2015),1411,Nîmes Olympique,1160,Frankreich,0.0,2.Liga
1093,08/09,Francois Zoko,42480,24,Elfenbeinküste,RAEC Mons (- 2015),1411,Hacettepe Spor,10483,Türkei,0.0,1.Liga
1094,08/09,Adnan Custovic,33114,30,Bosnien-Herzegowina,Excelsior Mouscron (- 2009),1433,KAA Gent,157,Belgien,250000.0,1.Liga
1095,08/09,Igor Bykanov,91522,21,Ukraine,Excelsior Mouscron (- 2009),1433,Volyn Lutsk,4482,Ukraine,0.0,2.Liga
1096,08/09,Adolph Tohoua,13149,24,Elfenbeinküste,Excelsior Mouscron (- 2009),1433,FC Brüssel,3898,Belgien,0.0,2.Liga
1097,08/09,Christophe Martin,4558,33,Belgien,Excelsior Mouscron (- 2009),1433,RFC Tournai,3751,Belgien,0.0,2.Liga
1098,08/09,Michael Descamps,42985,23,Belgien,Excelsior Mouscron (- 2009),1433,KVC Winkel Sport,10512,Belgien,0.0,
1099,08/09,Hamdi Harbaoui,49841,23,Tunesien,Excelsior Mouscron (- 2009),1433,CS Visé,3172,Belgien,0.0,
1100,08/09,Karim Fellahi,22446,34,Frankreich,Excelsior Mouscron (- 2009),1433,FC Brüssel,3898,Belgien,0.0,2.Liga
1101,08/09,Geoffray Toyes,19295,35,Frankreich,Excelsior Mouscron (- 2009),1433,FC Brüssel,3898,Belgien,0.0,2.Liga
1102,08/09,Jean-Philippe Charlet,13285,26,Belgien,Excelsior Mouscron (- 2009),1433,FC Brüssel,3898,Belgien,0.0,2.Liga
1103,08/09,Alexis Allart,51342,21,Frankreich,Excelsior Mouscron (- 2009),1433,CS Sedan-Ardennes,1081,Frankreich,0.0,2.Liga
1104,08/09,David Grondin,12626,28,Frankreich,Excelsior Mouscron (- 2009),1433,KV Mechelen,354,Belgien,0.0,1.Liga
1105,08/09,Steve Dugardein,13304,34,Belgien,Excelsior Mouscron (- 2009),1433,Oud-Heverlee Leuven,2727,Belgien,0.0,2.Liga
1106,08/09,Jérémy Huyghebaert,55616,19,Belgien,Excelsior Mouscron (- 2009),1433,AJ Auxerre,290,Frankreich,0.0,1.Liga
1107,08/09,Bertin Tomou,40444,29,Kamerun,Excelsior Mouscron (- 2009),1433,KVC Westerlo,968,Belgien,0.0,1.Liga
1108,08/09,Mustapha Oussalah,13483,26,Marokko,Excelsior Mouscron (- 2009),1433,KV Kortrijk,601,Belgien,0.0,1.Liga
1109,08/09,Antoni Milina,138403,18,Kroatien,Excelsior Mouscron (- 2009),1433,Cádiz CF B,11669,Spanien,0.0,
1110,08/09,Sébastien Dufoor,32384,26,Belgien,KSV Roeselare (- 2020),2977,KVK Tienen,3315,Belgien,0.0,2.Liga
1111,08/09,Niels De Meulemeester,201805,19,Belgien,KSV Roeselare (- 2020),2977,KM Torhout,3085,Belgien,0.0,
1112,08/09,Cédric Bétrémieux,31644,26,Frankreich,KSV Roeselare (- 2020),2977,KV Kortrijk,601,Belgien,0.0,1.Liga
1113,08/09,Felipe,27375,23,Brasilien,KSV Roeselare (- 2020),2977,Brasa Futebol Clube (SP),22064,Brasilien,0.0,
1114,08/09,Bjorn Beauprez,44428,21,Belgien,KSV Roeselare (- 2020),2977,SV Diksmuide,19433,Belgien,0.0,
1115,08/09,Izzet Akgül,22333,26,Türkei,KSV Roeselare (- 2020),2977,Denizlispor,833,Türkei,0.0,1.Liga
1116,08/09,Dieudonné Kalulika,33243,27,DR Kongo,KSV Roeselare (- 2020),2977,CS Visé,3172,Belgien,0.0,
1117,08/09,Davy Oyen,9983,32,Belgien,KSV Roeselare (- 2020),2977,K. Overpelt-Lommel United ,5026,Belgien,0.0,2.Liga
1118,08/09,Koen De Vleeschauwer,13295,37,Belgien,KSV Roeselare (- 2020),2977,KSV Oudenaarde,6304,Belgien,0.0,
1119,08/09,Paul Kpaka,13322,26,Sierra Leone,KSV Roeselare (- 2020),2977,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1120,08/09,Wouter Biebauw,19896,24,Belgien,KSV Roeselare (- 2020),2977,KV Mechelen,354,Belgien,0.0,1.Liga
1121,08/09,Chemcedine El Araichi,12926,27,Marokko,KSV Roeselare (- 2020),2977,Excelsior Mouscron (- 2009),1433,Belgien,0.0,1.Liga
1122,08/09,Daan Vaesen,13370,26,Belgien,KSV Roeselare (- 2020),2977,VV St. Truiden,475,Belgien,0.0,2.Liga
1123,08/09,Benjamin Lutun,42736,21,Belgien,KSV Roeselare (- 2020),2977,KSK Ronse,3736,Belgien,0.0,2.Liga
1124,08/09,Tom De Sutter,42393,23,Belgien,Cercle Brügge,520,RSC Anderlecht,58,Belgien,3100000.0,1.Liga
1125,08/09,Tom Van Mol,4466,35,Belgien,Cercle Brügge,520,FCN Sint-Niklaas,3600,Belgien,0.0,
1126,08/09,Matthias Feys,28885,23,Belgien,Cercle Brügge,520,KRC Waregem,8429,Belgien,0.0,
1127,08/09,Jimmy De Wulf,13053,28,Belgien,Cercle Brügge,520,KV Oostende,2861,Belgien,0.0,2.Liga
1128,08/09,Milenko Milosevic,13076,31,Bosnien-Herzegowina,Cercle Brügge,520,KBS Poperinge,10946,Belgien,0.0,
1129,08/09,Slobodan Slovic,18717,33,Serbien,Cercle Brügge,520,Royal Antwerpen FC,1096,Belgien,0.0,2.Liga
1130,08/09,Ewout Denys,42394,21,Belgien,Cercle Brügge,520,Standaard Wetteren,3083,Belgien,0.0,
1131,08/09,Jan Masureel,13072,26,Belgien,Cercle Brügge,520,KV Red Star Waasland,28643,Belgien,0.0,
1132,08/09,Geoffrey Ghesquière,72737,19,Belgien,Cercle Brügge,520,KMSK Deinze,2321,Belgien,0.0,2.Liga
1133,08/09,Edouard de Plancke,272980,-,Belgien,Cercle Brügge,520,KV Kortrijk,601,Belgien,0.0,1.Liga
1134,08/09,Mbaye Leye,45161,26,Senegal,SV Zulte Waregem,3508,KAA Gent,157,Belgien,800000.0,1.Liga
1135,08/09,Markus Neumayr,3391,22,Deutschland,SV Zulte Waregem,3508,Rot-Weiss Essen,56,Deutschland,0.0,4.Liga
1136,08/09,Leandrinho,54214,22,Brasilien,SV Zulte Waregem,3508,CS Herediano,2677,Costa Rica,0.0,
1137,08/09,Zahir Zerdab,57484,26,Algerien,SV Zulte Waregem,3508,JSM Bejaia,16265,Algerien,0.0,
1138,08/09,Khalifa Sankaré,51288,23,Senegal,SV Zulte Waregem,3508,KV Oostende,2861,Belgien,0.0,2.Liga
1139,08/09,Lander Van Steenbrugghe,26376,21,Belgien,SV Zulte Waregem,3508,Oud-Heverlee Leuven,2727,Belgien,0.0,2.Liga
1140,08/09,Geert De Vlieger,3959,36,Belgien,SV Zulte Waregem,3508,FC Brügge,2282,Belgien,0.0,1.Liga
1141,08/09,Nathan D'Haemers,19369,30,Belgien,SV Zulte Waregem,3508,KSK Beveren (- 2010),1073,Belgien,0.0,2.Liga
1142,08/09,Frédéric Dindeleux,12728,34,Frankreich,SV Zulte Waregem,3508,KV Oostende,2861,Belgien,0.0,2.Liga
1143,08/09,David Triantafillidis,32514,22,Belgien,SV Zulte Waregem,3508,KVK Tienen,3315,Belgien,0.0,2.Liga
1144,08/09,Mathieu Verschuère,13757,36,Frankreich,SV Zulte Waregem,3508,US Roye,10730,Frankreich,0.0,
1145,08/09,Moussa Maazou,68203,20,Niger,KSC Lokeren (- 2020),498,ZSKA Moskau,2410,Russland,4800000.0,1.Liga
1146,08/09,João Carlos,15018,26,Brasilien,KSC Lokeren (- 2020),498,KRC Genk,1184,Belgien,3000000.0,1.Liga
1147,08/09,Ibrahim Somé,54768,20,DR Kongo,KSC Lokeren (- 2020),498,Roter Stern Belgrad,159,Serbien,250000.0,1.Liga
1148,08/09,Griffin De Vroe,22001,23,Belgien,KSC Lokeren (- 2020),498,Standaard Wetteren,3083,Belgien,0.0,
1149,08/09,Ivan Vukomanovic,53,31,Serbien,KSC Lokeren (- 2020),498,Royal Antwerpen FC,1096,Belgien,0.0,2.Liga
1150,08/09,Marko Andjic,34545,24,Serbien,KSC Lokeren (- 2020),498,Videoton FC,11107,Ungarn,0.0,
1151,08/09,Saidou Panandetiguiri,17112,24,Burkina Faso,KSC Lokeren (- 2020),498,SV Wehen Wiesbaden,108,Deutschland,0.0,2.Liga
1152,08/09,Mathias Schamp,85277,20,Belgien,KSC Lokeren (- 2020),498,KSV Oudenaarde,6304,Belgien,0.0,
1153,08/09,Patiyo Tambwe,41348,25,DR Kongo,KSC Lokeren (- 2020),498,Hacettepe Spor,10483,Türkei,0.0,1.Liga
1154,08/09,Dieter Malfait,41117,29,Belgien,FCV Dender EH,9010,KSV Oudenaarde,6304,Belgien,0.0,
1155,08/09,Gabriel Iribarren,30763,27,Argentinien,FCV Dender EH,9010,KV Oostende,2861,Belgien,0.0,2.Liga
1156,08/09,Johan Gerets,41110,26,Belgien,FCV Dender EH,9010,CS Visé,3172,Belgien,0.0,
1157,08/09,Younous Oumouri,28930,32,Madagaskar,FCV Dender EH,9010,Apollon Kalamarias,3392,Griechenland,0.0,2.Liga
1158,08/09,Tom Peeters,3717,29,Belgien,FCV Dender EH,9010,Apollon Kalamarias,3392,Griechenland,0.0,2.Liga
1159,08/09,Dieter Reynaert,33129,21,Belgien,FCV Dender EH,9010,Atlético Ciudad (- 2010),18667,Spanien,0.0,3.Liga
1160,08/09,Anthony Cabeke,64600,19,Belgien,FCV Dender EH,9010,FC Brüssel,3898,Belgien,0.0,2.Liga
1161,08/09,Wouter de Groote,41104,30,Belgien,FCV Dender EH,9010,VC Eendracht Aalst,1111,Belgien,0.0,
1162,08/09,Predrag Filipovic,26007,33,Belgien,FCV Dender EH,9010,VC Eendracht Aalst,1111,Belgien,0.0,
1163,08/09,Henri Munyaneza,15616,24,Ruanda,FCV Dender EH,9010,Germinal Beerschot Antwerpen,566,Belgien,0.0,1.Liga
1164,08/09,Gil Servaes,66948,20,Belgien,FCV Dender EH,9010,RSC Anderlecht U19,3038,Belgien,0.0,
1165,08/09,Nicolas Timmermans,13110,25,Belgien,KV Kortrijk,601,KVC Westerlo,968,Belgien,0.0,1.Liga
1166,08/09,Emir Ujkani,41433,22,Kosovo,KV Kortrijk,601,FK Bylis,21234,Albanien,0.0,
1167,08/09,Cédric Bétrémieux,31644,26,Frankreich,KV Kortrijk,601,KSV Roeselare (- 2020),2977,Belgien,0.0,1.Liga
1168,08/09,Nicolas Gezelle,26368,22,Belgien,KV Kortrijk,601,KMSK Deinze,2321,Belgien,0.0,2.Liga
1169,08/09,Frederik Declercq,51708,25,Belgien,KV Kortrijk,601,KMSK Deinze,2321,Belgien,0.0,2.Liga
1170,08/09,Bas Vervaeke,19933,24,Belgien,KV Kortrijk,601,Royal Antwerpen FC,1096,Belgien,0.0,2.Liga
1171,08/09,Brecht Vierstraete,62698,20,Belgien,KV Kortrijk,601,KRC Waregem,8429,Belgien,0.0,
1172,08/09,Vincent Provoost,28461,24,Belgien,KV Kortrijk,601,KSV Roeselare (- 2020),2977,Belgien,0.0,1.Liga
1173,08/09,Adlène Guédioura,74768,23,Algerien,KV Kortrijk,601,RSC Charleroi,172,Belgien,0.0,1.Liga
1174,08/09,Gianluca Falzone,72735,18,Belgien,AFC Tubize,3772,White Star Woluwe FC,6342,Belgien,0.0,
1175,08/09,Samuel Remy,33128,34,Belgien,AFC Tubize,3772,RFC Wallonia Walhain,3726,Belgien,0.0,
1176,08/09,Benjamin Kabongo,80443,21,Belgien,AFC Tubize,3772,VC Eendracht Aalst,1111,Belgien,0.0,
1177,08/09,David Vandenbroeck,26194,22,Belgien,AFC Tubize,3772,RSC Charleroi,172,Belgien,0.0,1.Liga
1178,08/09,Kevin Stuckens,41136,28,Belgien,AFC Tubize,3772,KV Woluwe Zaventem,19588,Belgien,0.0,
1179,08/09,David Arena,38982,20,Belgien,AFC Tubize,3772,Royale Union Saint Gilloise,3948,Belgien,0.0,
1180,08/09,Joachim Mununga,39928,20,Belgien,AFC Tubize,3772,KV Mechelen,354,Belgien,0.0,1.Liga
1181,08/09,Olivier Hernout,38918,28,Frankreich,AFC Tubize,3772,US Roye,10730,Frankreich,0.0,
1182,08/09,Christophe Lepoint,4742,23,Belgien,AFC Tubize,3772,Excelsior Mouscron (- 2009),1433,Belgien,0.0,1.Liga
1183,08/09,Thierry Berghmans,33111,35,Belgien,AFC Tubize,3772,KVC Willebroek-Meerhof,6348,Belgien,0.0,
1184,08/09,Julien Pinelli,22349,21,Belgien,AFC Tubize,3772,RAA La Louviere (- 2009),2180,Belgien,0.0,
1185,09/10,Stanislav Vlcek,16010,33,Tschechien,RSC Anderlecht,58,SK Slavia Prag,62,Tschechien,0.0,1.Liga
1186,09/10,Sébastien Bruzzese,50818,20,Belgien,RSC Anderlecht,58,KAA Gent,157,Belgien,0.0,1.Liga
1187,09/10,Bryan Ruiz,39642,23,Costa Rica,KAA Gent,157,FC Twente Enschede,317,Niederlande,5500000.0,1.Liga
1188,09/10,Milos Maric,18952,27,Serbien,KAA Gent,157,VfL Bochum,80,Deutschland,400000.0,1.Liga
1189,09/10,Boban Grncarov,24011,26,Nordmazedonien,KAA Gent,157,APOEL Nikosia,2784,Zypern,100000.0,1.Liga
1190,09/10,Dario Smoje,28172,30,Kroatien,KAA Gent,157,Panionios Athen,169,Griechenland,0.0,1.Liga
1191,09/10,Matthias Goossens,84881,18,Belgien,KAA Gent,157,Standaard Wetteren,3083,Belgien,0.0,2.Liga
1192,09/10,Benoît Ladrière,74812,22,Belgien,KAA Gent,157,AFC Tubize,3772,Belgien,0.0,2.Liga
1193,09/10,Patrice Noukeu,18111,26,Kamerun,KAA Gent,157,K. Overpelt-Lommel United ,5026,Belgien,0.0,2.Liga
1194,09/10,Jonas De Roeck,13051,29,Belgien,KAA Gent,157,FC Augsburg,167,Deutschland,0.0,2.Liga
1195,09/10,Fabien Camus,22377,24,Tunesien,RSC Charleroi,172,KRC Genk,1184,Belgien,1000000.0,1.Liga
