,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme
1644,21/22,Hicham Acheffay,480452,20,Niederlande,Grasshopper Club Zürich,504,De Graafschap Doetinchem,642,Niederlande,ablösefrei
1645,21/22,Aleksandar Cvetkovic,262093,26,Serbien,Grasshopper Club Zürich,504,FC Aarau,116,Schweiz,ablösefrei
1646,21/22,Cristian Ponde,198005,26,Portugal,Grasshopper Club Zürich,504,SC Farense,4294,Portugal,ablösefrei
1647,21/22,Oscar Correia,345235,23,Schweiz,Grasshopper Club Zürich,504,FC Chiasso,510,Schweiz,?
1648,21/22,Djibril Diani,354335,23,Frankreich,Grasshopper Club Zürich,504,SM Caen,1162,Frankreich,?
1649,21/22,Anthony Goelzer,601057,22,Frankreich,Grasshopper Club Zürich,504,SC Kriens,2074,Schweiz,?
1650,21/22,Marvin Keller,500763,18,Schweiz,Grasshopper Club Zürich,504,FC Wil 1900,850,Schweiz,?
1651,22/23,Wilfried Gnonto,627626,18,Italien,FC Zürich,260,Leeds United,399,England,"4,50 Mio. €"
1652,22/23,Ousmane Doumbia,286292,30,Elfenbeinküste,FC Zürich,260,FC Lugano,2790,Schweiz,ablösefrei
1653,22/23,Salim Khelifi,147049,28,Tunesien,FC Zürich,260,Perth Glory,970,Australien,ablösefrei
1654,22/23,Blaz Kramer,322288,26,Slowenien,FC Zürich,260,Legia Warschau,255,Polen,ablösefrei
1655,22/23,Assan Ceesay,388382,28,Gambia,FC Zürich,260,US Lecce,1005,Italien,ablösefrei
1656,22/23,Akaki Gogia,92472,30,Deutschland,FC Zürich,260,SG Dynamo Dresden,129,Deutschland,?
1657,22/23,Henri Koide,507495,21,Schweiz,FC Zürich,260,Beerschot V.A.,41274,Belgien,?
1658,22/23,Matías Palacios,621370,20,Argentinien,FC Basel 1893,26,Al-Ain FC,2150,Vereinigte Arabische Emirate,"3,00 Mio. €"
1659,22/23,Andrea Padula,334665,26,Italien,FC Basel 1893,26,AC Bellinzona,2047,Schweiz,ablösefrei
1660,22/23,Raoul Petretta,243878,25,Italien,FC Basel 1893,26,Kasimpasa,10484,Türkei,ablösefrei
1661,22/23,Djordje Nikolic,274344,25,Serbien,FC Basel 1893,26,Újpest FC,708,Ungarn,ablösefrei
1662,22/23,Heinz Lindner,59082,31,Österreich,FC Basel 1893,26,FC Sion,321,Schweiz,?
1663,22/23,Christopher Martins Pereira,248054,25,Luxemburg,BSC Young Boys,452,Spartak Moskau,232,Russland,"7,00 Mio. €"
1664,22/23,Jordan,355369,26,Vereinigte Staaten,BSC Young Boys,452,1.FC Union Berlin,89,Deutschland,"6,00 Mio. €"
1665,22/23,Wilfried Kanga,395523,24,Elfenbeinküste,BSC Young Boys,452,Hertha BSC,44,Deutschland,"5,00 Mio. €"
1666,22/23,Michel Aebischer,237658,25,Schweiz,BSC Young Boys,452,FC Bologna,1025,Italien,"4,00 Mio. €"
1667,22/23,Nicolas Moumi Ngamaleu,266768,28,Kamerun,BSC Young Boys,452,Dinamo Moskau,121,Russland,"2,00 Mio. €"
1668,22/23,Nicolas Bürgy,203895,26,Schweiz,BSC Young Boys,452,Viborg FF,1063,Dänemark,500 Tsd. €
1669,22/23,Jordan Lefort,192492,29,Frankreich,BSC Young Boys,452,Paris FC,10004,Frankreich,?
1670,22/23,Pascal Schüpbach,311799,22,Schweiz,BSC Young Boys,452,FC Breitenrain,17574,Schweiz,?
1671,22/23,Vincent Sierro,280387,27,Schweiz,BSC Young Boys,452,FC Toulouse,415,Frankreich,?
1672,22/23,Shkelqim Vladi,274439,21,Kosovo,BSC Young Boys,452,FC Aarau,116,Schweiz,?
1673,22/23,Carlo Manicone,390123,24,Italien,FC Lugano,2790,FC Chiasso,510,Schweiz,ablösefrei
1674,22/23,Reto Ziegler,9915,36,Schweiz,FC Lugano,2790,FC Sion,321,Schweiz,ablösefrei
1675,22/23,Numa Lavanchy,147501,28,Schweiz,FC Lugano,2790,FC Sion,321,Schweiz,ablösefrei
1676,22/23,Stefano Guidotti,396405,23,Schweiz,FC Lugano,2790,FC St. Gallen 1879,257,Schweiz,ablösefrei
1677,22/23,Sandi Lovric,268429,24,Slowenien,FC Lugano,2790,Udinese Calcio,410,Italien,ablösefrei
1678,22/23,Olivier Custodio,183312,27,Schweiz,FC Lugano,2790,FC Lausanne-Sport,527,Schweiz,ablösefrei
1679,22/23,Franklin Sasere,673971,24,Nigeria,FC Lugano,2790,FC Vaduz,163,Schweiz,?
1680,22/23,Kévin Monzialo,591199,21,Kongo,FC Lugano,2790,SKN St. Pölten,2662,Österreich,?
1681,22/23,Miro Muheim,298603,24,Schweiz,FC St. Gallen 1879,257,Hamburger SV,41,Deutschland,"1,50 Mio. €"
1682,22/23,Kwadwo Duah,254955,25,Schweiz,FC St. Gallen 1879,257,1.FC Nürnberg,4,Deutschland,700 Tsd. €
1683,22/23,Betim Fazliji,410636,23,Kosovo,FC St. Gallen 1879,257,FC St. Pauli,35,Deutschland,450 Tsd. €
1684,22/23,Víctor Ruiz,336857,28,Spanien,FC St. Gallen 1879,257,Al-Fayha FC,50531,Saudi-Arabien,ablösefrei
1685,22/23,Angelo Campos,421821,22,Schweiz,FC St. Gallen 1879,257,SC Brühl SG,13544,Schweiz,ablösefrei
1686,22/23,Lorenzo Gonzalez,346901,22,Schweiz,FC St. Gallen 1879,257,AD Ceuta FC,8568,Spanien,ablösefrei
1687,22/23,Euclides Cabral,491280,23,Portugal,FC St. Gallen 1879,257,Apollon Limassol,429,Zypern,ablösefrei
1688,22/23,Florian Kamberi,284020,27,Albanien,FC St. Gallen 1879,257,FC Winterthur,242,Schweiz,ablösefrei
1689,22/23,Armin Abaz,357862,20,Schweiz,FC St. Gallen 1879,257,FC Winterthur,242,Schweiz,ablösefrei
1690,22/23,Tim Staubli,346894,22,Schweiz,FC St. Gallen 1879,257,FC Wil 1900,850,Schweiz,ablösefrei
1691,22/23,Boris Babic,237660,24,Schweiz,FC St. Gallen 1879,257,FC Lugano,2790,Schweiz,?
1692,22/23,Kastriot Imeri,469957,22,Schweiz,Servette FC,61,BSC Young Boys,452,Schweiz,"3,00 Mio. €"
1693,22/23,Roggerio Nyakossi,805484,18,Schweiz,Servette FC,61,Olympique Marseille B,8524,Frankreich,"2,00 Mio. €"
1694,22/23,Anthony Sauthier,69899,31,Schweiz,Servette FC,61,Yverdon Sport FC,322,Schweiz,ablösefrei
1695,22/23,Nils Pédat,507482,21,Schweiz,Servette FC,61,FC Stade Nyonnais,5507,Schweiz,ablösefrei
1696,22/23,Vincent Sasso,122115,31,Frankreich,Servette FC,61,Boavista Porto FC,2503,Portugal,ablösefrei
1697,22/23,Ricardo Alves,507466,20,Schweiz,Servette FC,61,FC St. Gallen 1879,257,Schweiz,ablösefrei
1698,22/23,Mathis Magnin,537825,20,Schweiz,Servette FC,61,Etoile Carouge FC,1292,Schweiz,ablösefrei
1699,22/23,Lucas Monteiro,537821,21,Schweiz,Servette FC,61,CS Chênois,4536,Schweiz,ablösefrei
1700,22/23,Diogo Monteiro,670713,18,Portugal,Servette FC,61,Leeds United U21,20116,England,?
1701,22/23,Loris Benito,119085,30,Schweiz,FC Sion,321,BSC Young Boys,452,Schweiz,800 Tsd. €
1702,22/23,Damien Buchard,346887,22,Schweiz,FC Sion,321,Vevey-Sports,3530,Schweiz,ablösefrei
1703,22/23,Matteo Tosetti,111453,30,Schweiz,FC Sion,321,AC Bellinzona,2047,Schweiz,ablösefrei
1704,22/23,Ivan Martic,73048,31,Schweiz,FC Sion,321,Universitatea Craiova,40812,Rumänien,ablösefrei
1705,22/23,Jared Khasa,425460,24,Frankreich,FC Sion,321,AEL Limassol,786,Zypern,ablösefrei
1706,22/23,Arian Kabashi,335548,25,Kosovo,FC Sion,321,FC Lahti,2925,Finnland,ablösefrei
1707,22/23,Guillaume Hoarau,23934,38,Frankreich,FC Sion,321,JS Saint-Pierroise,20375,Réunion,ablösefrei
1708,22/23,Gaetano Berardi,43084,33,Schweiz,FC Sion,321,AC Bellinzona,2047,Schweiz,ablösefrei
1709,22/23,Birama Ndoye,237903,28,Mauretanien,FC Sion,321,Al-Arabi,68834,Saudi-Arabien,ablösefrei
1710,22/23,Jan Bamert,289875,24,Schweiz,FC Sion,321,FC Thun,938,Schweiz,ablösefrei
1711,22/23,Filip Stojilkovic,464195,23,Schweiz,FC Sion,321,SV Darmstadt 98,105,Deutschland,?
1712,22/23,Jean Ruiz,345067,24,Frankreich,FC Sion,321,Pau FC,3166,Frankreich,?
1713,22/23,Patrick Luan,518676,23,Brasilien,FC Sion,321,FC Schaffhausen,1277,Schweiz,?
1714,22/23,Silva,373301,26,Brasilien,FC Sion,321,Yverdon Sport FC,322,Schweiz,?
1715,22/23,Adryan,174835,28,Brasilien,FC Sion,321,Brescia Calcio,19,Italien,?
1716,22/23,Mateo Matic,192613,26,Schweiz,Grasshopper Club Zürich,504,FC Thun,938,Schweiz,ablösefrei
1717,22/23,Ermir Lenjani,66052,32,Albanien,Grasshopper Club Zürich,504,Ümraniyespor,24245,Türkei,ablösefrei
1718,22/23,Nuno da Silva,203111,28,Schweiz,Grasshopper Club Zürich,504,FC Aarau,116,Schweiz,ablösefrei
1719,22/23,Imran Bunjaku,159705,29,Kosovo,Grasshopper Club Zürich,504,FC Aarau,116,Schweiz,ablösefrei
1720,22/23,Allan Arigoni,413439,23,Schweiz,Grasshopper Club Zürich,504,FC Lugano,2790,Schweiz,ablösefrei
1721,22/23,Nikola Gjorgjev,237673,24,Nordmazedonien,Grasshopper Club Zürich,504,FC Aarau,116,Schweiz,ablösefrei
1722,22/23,Fabio Fehr,500099,22,Schweiz,Grasshopper Club Zürich,504,FC Vaduz,163,Schweiz,?
1723,22/23,Baba Souare,405555,23,Schweiz,Grasshopper Club Zürich,504,Servette FC,61,Schweiz,?
1724,22/23,Roberto Alves,249983,25,Schweiz,FC Winterthur,242,Radomiak Radom,7154,Polen,ablösefrei
1725,22/23,Arlind Dakaj,602444,21,Schweiz,FC Winterthur,242,Cherno More Varna,967,Bulgarien,ablösefrei
1726,22/23,Marin Cavar,529612,23,Schweiz,FC Winterthur,242,SC Brühl SG,13544,Schweiz,ablösefrei
1727,22/23,Florian Kamberi,284020,27,Albanien,FC Winterthur,242,Huddersfield Town,1110,England,ablösefrei
1728,22/23,Florian Baak,296345,23,Deutschland,FC Winterthur,242,FC Honka,5411,Finnland,ablösefrei
1729,22/23,Gabriel Isik,494670,23,Deutschland,FC Winterthur,242,FC Vaduz,163,Schweiz,ablösefrei
1730,22/23,Gianluca Tolino,521437,22,Schweiz,FC Winterthur,242,1.FC Rielasingen-Arlen,24718,Deutschland,ablösefrei
1731,22/23,Raphael Spiegel,111428,29,Schweiz,FC Winterthur,242,FC Lausanne-Sport,527,Schweiz,ablösefrei
1732,22/23,Dimitri Volkart,434970,22,Schweiz,FC Winterthur,242,FC Rapperswil-Jona,8463,Schweiz,ablösefrei
1733,22/23,Noah Lovisa,464186,22,Schweiz,FC Winterthur,242,FC Rapperswil-Jona,8463,Schweiz,ablösefrei
1734,22/23,Silvan Kriz,464188,22,Österreich,FC Winterthur,242,FC Dornbirn,7448,Österreich,ablösefrei
1735,22/23,Sayfallah Ltaief,388220,22,Tunesien,FC Winterthur,242,FC Basel 1893,26,Schweiz,?
1736,22/23,Gezim Pepsi,342825,24,Kosovo,FC Winterthur,242,FC Vaduz,163,Schweiz,?
1737,22/23,Filip Ugrinic,394236,23,Schweiz,FC Luzern,434,BSC Young Boys,452,Schweiz,"2,00 Mio. €"
1738,22/23,Ibrahima Ndiaye,457031,24,Senegal,FC Luzern,434,Zamalek SC,664,Ägypten,850 Tsd. €
1739,22/23,Simon Grether,159299,30,Schweiz,FC Luzern,434,FC Rotkreuz,30688,Schweiz,ablösefrei
1740,22/23,Tsiy William Ndenge,253574,25,Kamerun,FC Luzern,434,Grasshopper Club Zürich,504,Schweiz,ablösefrei
1741,22/23,Silvan Sidler,342063,23,Schweiz,FC Luzern,434,Arminia Bielefeld,10,Deutschland,ablösefrei
1742,22/23,Marvin Schulz,168678,27,Deutschland,FC Luzern,434,Holstein Kiel,269,Deutschland,ablösefrei
1743,22/23,Salah Aziz Binous,511143,21,Schweiz,FC Luzern,434,SC YF Juventus Zürich,2395,Schweiz,?
1744,22/23,Ashvin Balaruban,507454,20,Schweiz,FC Luzern,434,Neuchâtel Xamax FCS,625,Schweiz,?
1745,22/23,David Mistrafovic,507480,21,Schweiz,FC Luzern,434,Helmond Sport,500,Niederlande,?
