,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
2022,13/14,Stijn Schaars,4698,29,Niederlande,Sporting Lissabon,336,PSV Eindhoven,383,Niederlande,850000 ,1.Liga
2023,13/14,Gelson Fernandes,20081,26,Schweiz,Sporting Lissabon,336,SC Freiburg,60,Deutschland,400000 ,1.Liga
2024,13/14,Atila Turan,111063,21,Türkei,Sporting Lissabon,336,Stade Reims,1421,Frankreich,30000 ,1.Liga
2025,13/14,Danijel Pranjic,25617,31,Kroatien,Sporting Lissabon,336,Panathinaikos Athen,265,Griechenland,0,1.Liga
2026,13/14,André Santos,61743,24,Portugal,Sporting Lissabon,336,Vitória Guimarães SC,2420,Portugal,0,1.Liga
2027,13/14,Leandro Grimi,45317,28,Argentinien,Sporting Lissabon,336,CD Godoy Cruz Antonio Tomba,12574,Argentinien,0,1.Liga
2028,13/14,Leandro Grimi,45317,28,Argentinien,Sporting Lissabon,336,CD Godoy Cruz Antonio Tomba,12574,Argentinien,0,1.Liga
2029,13/14,Jeffrén,53309,26,Venezuela,Sporting Lissabon,336,Real Valladolid,366,Spanien,0,1.Liga
2030,13/14,James Rodríguez,88103,21,Kolumbien,FC Porto,720,AS Monaco,162,Frankreich,45000000 ,1.Liga
2031,13/14,João Moutinho,29364,26,Portugal,FC Porto,720,AS Monaco,162,Frankreich,25000000 ,1.Liga
2032,13/14,Lucho González,26244,33,Argentinien,FC Porto,720,Al-Rayyan SC,3229,Katar,3300000 ,
2033,13/14,Christian Atsu,186997,21,Ghana,FC Porto,720,FC Chelsea,631,England,3000000 ,1.Liga
2034,13/14,Rafael Bracali,44177,32,Brasilien,FC Porto,720,Panetolikos GFS,6418,Griechenland,0,1.Liga
2035,13/14,Ukra,55994,25,Portugal,FC Porto,720,Rio Ave FC,2425,Portugal,0,1.Liga
2036,13/14,Henrique Sereno,48931,28,Portugal,FC Porto,720,Kayserispor,3205,Türkei,0,1.Liga
2037,13/14,Revson,177544,26,Brasilien,CD Nacional,982,Avaí FC (SC),2035,Brasilien,0,2.Liga
2038,13/14,Bruno Moreira,56183,26,Portugal,CD Nacional,982,GD Chaves,3325,Portugal,0,
2039,13/14,Vladan Giljen,61194,24,Montenegro,CD Nacional,982,OFK Belgrad,53,Serbien,0,1.Liga
2040,13/14,Rene Mihelic,48601,25,Slowenien,CD Nacional,982,DNS Zavrc,23253,Slowenien,0,
2041,13/14,Márcio Madeira,155166,27,Portugal,CD Nacional,982,Moreirense FC,979,Portugal,0,
2042,13/14,Ladji Keita,31003,30,Senegal,CD Nacional,982,CA Petróleos Luanda,7084,Angola,0,
2043,13/14,David Crespo,256564,19,Portugal,CD Nacional,982,SC União Torreense,2432,Portugal,0,
2044,13/14,Mateus,37947,29,Angola,CD Nacional,982,CD 1º de Agosto,14503,Angola,0,
2045,13/14,João Barreto,303355,22,Portugal,CD Nacional,982,Sertanense FC,19561,Portugal,0,
2046,13/14,Márcio Mossoró,45596,29,Brasilien,SC Braga,1075,Al-Ahli Saudi FC,18487,Saudi-Arabien,3500000 ,
