,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1386,16/17,Marcus Solberg,204142,21,Dänemark,Silkeborg IF,1177,Fjölnir Reykjavík,21855,Island,0,1.Liga
1387,16/17,Frank Hansen,20843,33,Dänemark,Silkeborg IF,1177,Silkeborg KFUM,5734,Dänemark,0,
1388,16/17,Ulrik Flo,61881,27,Norwegen,Silkeborg IF,1177,Fredrikstad FK,3837,Norwegen,0,2.Liga
1389,16/17,Nicolai Flö,242750,20,Dänemark,Silkeborg IF,1177,Vendsyssel FF,19657,Dänemark,0,2.Liga
1390,16/17,Nicolaj Ritter,89197,24,Dänemark,Silkeborg IF,1177,SönderjyskE,5817,Dänemark,0,Playoff/Relegation
1391,16/17,Christian Sörensen,104918,23,Dänemark,Silkeborg IF,1177,Thróttur Reykjavík,9175,Island,0,2.Liga
1392,16/17,Nicolaj Köhlert,95753,24,Dänemark,Silkeborg IF,1177,Valur Reykjavík,1033,Island,0,1.Liga
1393,16/17,Malthe Boesen,321075,19,Dänemark,AC Horsens,2414,Middelfart Boldklub,5767,Dänemark,0,3.Liga
1394,16/17,Jörgen Simon Jörgensen,288181,21,Dänemark,AC Horsens,2414,Hellerup IK,3732,Dänemark,0,3.Liga
1395,16/17,Patryk Wolanski,199305,25,Polen,AC Horsens,2414,Widzew Lodz,88,Polen,0,4.Liga
1396,17/18,Andreas Cornelius,203412,24,Dänemark,FC Kopenhagen,190,Atalanta Bergamo,800,Italien,6000000,1.Liga
1397,17/18,Ludwig Augustinsson,170646,23,Schweden,FC Kopenhagen,190,SV Werder Bremen,86,Deutschland,4500000,1.Liga
1398,17/18,Benjamin Verbic,188180,24,Slowenien,FC Kopenhagen,190,Dynamo Kiew,338,Ukraine,4000000,1.Liga
1399,17/18,Zanka,52059,27,Dänemark,FC Kopenhagen,190,Huddersfield Town,1110,England,2700000,1.Liga
1400,17/18,Kasper Kusk,102134,26,Dänemark,FC Kopenhagen,190,Aalborg BK,1053,Dänemark,625000,Playoff/Relegation
1401,17/18,Jores Okore,129085,24,Dänemark,FC Kopenhagen,190,Aalborg BK,1053,Dänemark,565000,Playoff/Relegation
1402,17/18,Julian Kristoffersen,267614,20,Norwegen,FC Kopenhagen,190,Djurgårdens IF,1044,Schweden,0,1.Liga
1403,17/18,Tom Högli,24081,33,Norwegen,FC Kopenhagen,190,Tromsø IL,1293,Norwegen,0,1.Liga
1404,17/18,Frederik Bay,339695,19,Dänemark,FC Kopenhagen,190,FC Helsingör,22110,Dänemark,0,1.Liga
1405,17/18,Danny Amankwaa,135215,23,Dänemark,FC Kopenhagen,190,Heart of Midlothian FC,43,Schottland,0,1.Liga
1406,17/18,Martin Pusic,48052,30,Österreich,FC Kopenhagen,190,Aarhus GF,678,Dänemark,0,1.Liga
1407,17/18,Rezan Corlu,283193,19,Dänemark,Bröndby IF,206,AS Rom U19,11997,Italien,600000,Jugendliga
1408,17/18,Lebogang Phiri,253316,22,Südafrika,Bröndby IF,206,EA Guingamp,855,Frankreich,225000,1.Liga
1409,17/18,Adam Kwarasey,11757,29,Ghana,Bröndby IF,206,Vålerenga Fotball,76,Norwegen,100000,1.Liga
1410,17/18,Rodolph Austin,77855,32,Jamaika,Bröndby IF,206,Esbjerg fB,3426,Dänemark,0,2.Liga
1411,17/18,Frederik Holst,135209,22,Dänemark,Bröndby IF,206,Sparta Rotterdam,468,Niederlande,0,1.Liga
1412,17/18,Mads Juel Andersen,407021,20,Dänemark,Bröndby IF,206,AC Horsens,2414,Dänemark,0,Playoff/Relegation
1413,17/18,Jacob Pryts,303157,19,Dänemark,Bröndby IF,206,Naestved Boldklub,5091,Dänemark,0,3.Liga
1414,17/18,Jens Odgaard,345590,18,Dänemark,Lyngby BK,369,Inter Mailand U19,5380,Italien,1320000,Jugendliga
1415,17/18,Jesper Hansen,22860,32,Dänemark,Lyngby BK,369,FC Midtjylland,865,Dänemark,650000,Playoff/Relegation
1416,17/18,Danilo Arrieta,22838,30,Dänemark,Lyngby BK,369,Viborg FF,1063,Dänemark,0,2.Liga
1417,17/18,Bror Blume,189044,26,Dänemark,Lyngby BK,369,Aarhus GF,678,Dänemark,0,1.Liga
1418,17/18,Oliver Kjaergaard,387742,19,Dänemark,Lyngby BK,369,Tromsø IL,1293,Norwegen,0,1.Liga
1419,17/18,Hallgrímur Jónasson,103327,31,Island,Lyngby BK,369,KA Akureyri,1839,Island,0,1.Liga
1420,17/18,Simon Strand,103405,24,Schweden,Lyngby BK,369,Dalkurd FF,23302,Schweden,0,1.Liga
1421,17/18,David Boysen,78514,26,Dänemark,Lyngby BK,369,Beitar Jerusalem,3793,Israel,0,1.Liga
1422,17/18,Casper Höjer,222977,23,Dänemark,Lyngby BK,369,Aarhus GF,678,Dänemark,0,1.Liga
1423,17/18,Mikkel Rygaard,51349,27,Dänemark,Lyngby BK,369,FC Nordsjaelland,2778,Dänemark,0,Playoff/Relegation
1424,17/18,Andreas Larsen,70627,27,Dänemark,Lyngby BK,369,Víkingur Reykjavík,5849,Island,0,1.Liga
1425,17/18,Kristoffer Larsen,201139,26,Norwegen,Lyngby BK,369,Sarpsborg 08 FF,10217,Norwegen,0,1.Liga
1426,17/18,Lasse Rise,61423,31,Dänemark,Lyngby BK,369,Keflavík ÍF,8037,Island,0,1.Liga
1427,17/18,Alexander Sörloth,238407,22,Norwegen,FC Midtjylland,865,Crystal Palace,873,England,9000000,1.Liga
