,Saison,Name,Player_ID,Alter,Nationalität,Abgebender Verein,ID_1,Aufnehmender Verein,ID_2,Zielland,Ablösesumme,Ligahöhe
1583,14/15,Mario Licka,22053,32,Tschechien,SK Slavia Prag,62,FC Istres Ouest Provence ,2580,Frankreich,0,3.Liga
1584,14/15,Guy Eschmann,111434,22,Schweiz,SK Slavia Prag,62,FC Locarno,2411,Schweiz,0,3.Liga
1585,14/15,Matus Conka,90869,23,Slowakei,SK Slavia Prag,62,Spartak Trnava,365,Slowakei,0,1.Liga
1586,14/15,Marcel Gecov,34534,27,Tschechien,SK Slavia Prag,62,Rapid Bukarest,455,Rumänien,0,1.Liga
1587,14/15,Tomas Frejlach,35173,28,Tschechien,SK Slavia Prag,62,SK Sparta Kutna Hora,19086,Tschechien,0,
1588,14/15,Patrizio Stronati,264559,20,Tschechien,FC Banik Ostrau,377,FK Austria Wien,14,Österreich,800000,1.Liga
1589,14/15,Alans Sinelnikovs,85503,24,Lettland,FC Banik Ostrau,377,FK Ventspils,2782,Lettland,0,1.Liga
1590,14/15,Joel Lindpere,27812,33,Estland,FC Banik Ostrau,377,JK Nomme Kalju,22783,Estland,0,1.Liga
1591,14/15,Patrik Macej,147552,20,Tschechien,FC Banik Ostrau,377,Slavoj Trebisov,14986,Slowakei,0,
1592,14/15,David Petrus,235904,27,Tschechien,FC Banik Ostrau,377,FC Hradec Kralove,1897,Tschechien,0,1.Liga
1593,14/15,Benjamin Vomacka,57474,36,Tschechien,FC Banik Ostrau,377,FK Fotbal Trinec,804,Tschechien,0,2.Liga
1594,14/15,Ján Gregus,112317,23,Slowakei,FC Banik Ostrau,377,FK Baumit Jablonec,1322,Tschechien,0,1.Liga
1595,14/15,Jan Baranek,260017,21,Tschechien,FC Banik Ostrau,377,FC Viktoria Pilsen,941,Tschechien,0,1.Liga
1596,14/15,Ajdin Mahmutovic,28436,28,Bosnien-Herzegowina,FK Teplice,814,FC Viktoria Pilsen,941,Tschechien,400000,1.Liga
1597,14/15,Maros Klimpl,34526,34,Slowakei,FK Teplice,814,FK Kolin,6491,Tschechien,0,2.Liga
1598,14/15,Aldin Cajic,163380,21,Bosnien-Herzegowina,FK Teplice,814,FK Dukla Prag,450,Tschechien,0,1.Liga
1599,14/15,Alen Melunovic,58282,24,Serbien,FK Teplice,814,FK Usti nad Labem,6377,Tschechien,0,2.Liga
1600,14/15,Martin Fenin,21021,27,Tschechien,FK Teplice,814,FC Istres Ouest Provence ,2580,Frankreich,0,3.Liga
1601,14/15,Petr Dolejs,70120,28,Tschechien,FK Teplice,814,FC Chomutov,7809,Tschechien,0,
1602,14/15,Tomas Jursa,82165,25,Tschechien,FK Teplice,814,FK Usti nad Labem,6377,Tschechien,0,2.Liga
1603,14/15,Petr Pechatý,163455,22,Tschechien,FK Teplice,814,FK Kolin,6491,Tschechien,0,2.Liga
1604,14/15,Renars Rode,80317,25,Lettland,FK Teplice,814,FK Ventspils,2782,Lettland,0,1.Liga
1605,14/15,Luis Ramos,74336,29,Honduras,FK Teplice,814,AZAL PFK Baku,13326,Aserbaidschan,0,1.Liga
1606,14/15,Nivaldo,197149,26,Kap Verde,FK Teplice,814,Dinamo Minsk,1180,Belarus,0,1.Liga
1607,14/15,Radoslav Kovac,9702,34,Tschechien,FC Slovan Liberec,697,AC Sparta Prag,197,Tschechien,0,1.Liga
1608,14/15,Michal Janec,104967,22,Slowakei,FC Slovan Liberec,697,MFK Zvolen,36093,Slowakei,0,
1609,14/15,Jakub Vojta,147101,23,Tschechien,FC Slovan Liberec,697,FC Graffin Vlasim,13299,Tschechien,0,2.Liga
1610,14/15,Lukas Szabó,272593,21,Slowakei,FC Slovan Liberec,697,Slovan Duslo Sala,20070,Slowakei,0,
1611,14/15,Jan Rajnoch,21108,32,Tschechien,FC Slovan Liberec,697,SK Sigma Olmütz,2311,Tschechien,0,2.Liga
1612,14/15,Premysl Kovar,70625,28,Tschechien,FC Slovan Liberec,697,Hapoel Haifa,810,Israel,0,1.Liga
1613,14/15,Marek Jarolim,26402,30,Tschechien,FC Slovan Liberec,697,Bohemians Prag 1905,715,Tschechien,0,1.Liga
